offer_id,source,categories,title,expected_count,extracted_count,matched_count,missing_count,extra_count,recall_pct,precision_pct,expected,extracted,missing,extra
1123,jooble,,Senior .NET Developer / Team Leader,1,1,1,0,0,100.0,100.0,technology:dotnet,technology:dotnet,,
1124,jooble,,Front-End Developer (Agentic AI),0,0,0,0,0,0.0,0.0,,,,
1125,jooble,,Senior Dynamics 365 CRM Developer with React (f/m/x),3,3,3,0,0,100.0,100.0,technology:dotnet;technology:javascript;technology:react,technology:dotnet;technology:javascript;technology:react,,
1126,jooble,,GCP AI Platform Architect / Lead AI Platform Engineer,1,1,1,0,0,100.0,100.0,technology:gcp,technology:gcp,,
1127,jooble,,Senior Dynamics 365 CRM Developer with React f m x,1,1,1,0,0,100.0,100.0,technology:react,technology:react,,
1128,jooble,,Mobile App Developer,1,1,1,0,0,100.0,100.0,technology:scrum,technology:scrum,,
1129,jooble,,Svelte UI Developer f m x,0,0,0,0,0,0.0,0.0,,,,
1130,jooble,finance,Senior SAP Payroll Consultant with German,0,0,0,0,0,0.0,0.0,,,,
1131,jooble,,GenAI & Cloud Solution Engineer,4,4,4,0,0,100.0,100.0,technology:ai_ml;technology:aws;technology:azure;technology:mcp,technology:ai_ml;technology:aws;technology:azure;technology:mcp,,
1132,jooble,,Sports Data Specialist Lead,0,0,0,0,0,0.0,0.0,,,,
1133,jooble,,Tester Manualny MID,0,0,0,0,0,0.0,0.0,,,,
1134,jooble,,Angular Developer,8,8,8,0,0,100.0,100.0,technology:angular;technology:ansible;technology:azure;technology:bitbucket;technology:javascript;technology:jira;technology:scrum;technology:typescript,technology:angular;technology:ansible;technology:azure;technology:bitbucket;technology:javascript;technology:jira;technology:scrum;technology:typescript,,
1135,jooble,,👉 Senior Database Engineer,1,1,1,0,0,100.0,100.0,technology:helm,technology:helm,,
1136,jooble,,SAP Ariba Consultant f m x,0,0,0,0,0,0.0,0.0,,,,
1137,jooble,,Regular Kotlin Developer f m x,4,4,4,0,0,100.0,100.0,technology:aws;technology:kotlin;technology:kubernetes;technology:microservices,technology:aws;technology:kotlin;technology:kubernetes;technology:microservices,,
1138,jooble,,Backend Engineer - Configuration Team,1,1,1,0,0,100.0,100.0,trait:ownership,trait:ownership,,
1139,jooble,,Data Engineer with GCP - fintech sector f m x,1,1,1,0,0,100.0,100.0,technology:gcp,technology:gcp,,
1140,jooble,,CRM Integration Developer | Deloitte Digital,0,0,0,0,0,0.0,0.0,,,,
1141,jooble,,AI/ML Developer with Python (f/m/x),2,2,2,0,0,100.0,100.0,technology:ai_ml;technology:python,technology:ai_ml;technology:python,,
1142,jooble,,Java Developer with AI - pharmaceutical industry f m x,1,1,1,0,0,100.0,100.0,technology:java,technology:java,,
1143,jooble,,Senior Java API Developer (AWS + ECS),3,3,3,0,0,100.0,100.0,technology:aws;technology:java;technology:rest,technology:aws;technology:java;technology:rest,,
1144,jooble,,Backend Engineer,0,0,0,0,0,0.0,0.0,,,,
1145,jooble,,PLM Developer - Windchill (f/m/x),2,2,2,0,0,100.0,100.0,technology:java;technology:rest,technology:java;technology:rest,,
1146,jooble,,Senior GoLang Engineer (with cloud experience),3,3,3,0,0,100.0,100.0,technology:aws;technology:go;technology:microservices,technology:aws;technology:go;technology:microservices,,
1147,jooble,,Senior Software Engineer,0,0,0,0,0,0.0,0.0,,,,
1148,jooble,,Software Performance Engineer (f/m),3,3,3,0,0,100.0,100.0,technology:python;technology:scrum;technology:typescript,technology:python;technology:scrum;technology:typescript,,
1149,jooble,,Regular Kotlin Developer (f/m/x),4,4,4,0,0,100.0,100.0,technology:aws;technology:kotlin;technology:kubernetes;technology:microservices,technology:aws;technology:kotlin;technology:kubernetes;technology:microservices,,
1150,jooble,,Regular Kotlin Developer (f/m/x),4,4,4,0,0,100.0,100.0,technology:aws;technology:kotlin;technology:kubernetes;technology:microservices,technology:aws;technology:kotlin;technology:kubernetes;technology:microservices,,
1151,jooble,,Platform DevOps Engineer,0,0,0,0,0,0.0,0.0,,,,
1152,jooble,,Senior / Staff Kotlin Desktop Engineer | Poland,2,2,2,0,0,100.0,100.0,technology:kotlin;technology:rest,technology:kotlin;technology:rest,,
1153,jooble,,"Senior Java Backend Engineer (Core Java, Trading Systems)",1,1,1,0,0,100.0,100.0,technology:java,technology:java,,
1154,jooble,,Senior Nodejs Developer,1,1,1,0,0,100.0,100.0,technology:nodejs,technology:nodejs,,
1155,jooble,it,👉 Senior GCP Data Engineer,2,2,2,0,0,100.0,100.0,technology:gcp;technology:java,technology:gcp;technology:java,,
1156,jooble,,Ruby on Rails/Python Developer,3,3,3,0,0,100.0,100.0,technology:python;technology:rails;technology:ruby,technology:python;technology:rails;technology:ruby,,
1157,jooble,it,👉 Backend Data Engineer,1,1,1,0,0,100.0,100.0,technology:java,technology:java,,
1158,jooble,,👉Magento Developer,2,2,2,0,0,100.0,100.0,technology:graphql;technology:rest,technology:graphql;technology:rest,,
1159,jooble,,Senior Platform Engineer,3,3,3,0,0,100.0,100.0,technology:kubernetes;technology:python;technology:typescript,technology:kubernetes;technology:python;technology:typescript,,
1160,jooble,,👉 Android Developer,1,1,1,0,0,100.0,100.0,technology:testing,technology:testing,,
1161,jooble,it,Data Engineer with GCP - fintech sector (f/m/x),4,4,4,0,0,100.0,100.0,technology:airflow;technology:gcp;technology:python;technology:sql,technology:airflow;technology:gcp;technology:python;technology:sql,,
1162,jooble,,Test Embedded Engineer - RF Engineer (f/m/x),3,3,3,0,0,100.0,100.0,technology:cpp;technology:python;technology:testing,technology:cpp;technology:python;technology:testing,,
1163,jooble,,Tester oprogramowania .NET i aplikacji mobilnych (k/m),1,1,1,0,0,100.0,100.0,technology:dotnet,technology:dotnet,,
1164,jooble,,Kierownik Projektu - Konstrukcje Stalowe,0,0,0,0,0,0.0,0.0,,,,
1165,jooble,,Kierownik Projektu k/m,0,0,0,0,0,0.0,0.0,,,,
1166,jooble,,Performance Test Automation Engineer f m x,1,1,1,0,0,100.0,100.0,trait:responsibility,trait:responsibility,,
1167,jooble,it,Tester Automatyzujący m k os,2,2,2,0,0,100.0,100.0,technology:testing;trait:responsibility,technology:testing;trait:responsibility,,
1168,jooble,,Test Automation Engineer - banking sector f m x,0,0,0,0,0,0.0,0.0,,,,
1169,jooble,it,Manual Tester f/m,1,0,0,1,0,0.0,0.0,technology:ai_ml,,technology:ai_ml,
1170,jooble,,Senior AI Quality Analyst,1,1,1,0,0,100.0,100.0,technology:ai_ml,technology:ai_ml,,
1171,jooble,it,Junior Test Automation Engineer | Engineering | Poland,2,2,2,0,0,100.0,100.0,technology:java;technology:javascript,technology:java;technology:javascript,,
1172,jooble,,Inżynier ds. Zarządzania Programami - Koordynacja Dostaw,0,0,0,0,0,0.0,0.0,,,,
1173,jooble,,Veeva Vault Consultant - RIM/QMS (f/m/x),0,0,0,0,0,0.0,0.0,,,,
1174,jooble,,Pracownik produkcji naczep - monter - PRACA W NIEMCZECH!,0,0,0,0,0,0.0,0.0,,,,
1175,jooble,,Pracownik/ Pracowniczka produkcji bram garażowych - praca w Holandii (M/K),0,0,0,0,0,0.0,0.0,,,,
1176,jooble,,Pomocnik(czka) produkcji czujników i sensorów - Niemcy,0,0,0,0,0,0.0,0.0,,,,
1177,jooble,,Pracownik(czka) produkcji - elementy gumowe - Niemcy,0,0,0,0,0,0.0,0.0,,,,
1178,jooble,,(M/K) Pracownik produkcyjny (Holandia),0,0,0,0,0,0.0,0.0,,,,
1179,jooble,it,Senior Software Tester,0,0,0,0,0,0.0,0.0,,,,
1180,jooble,,Pracownik / pracownica produkcji bekonu - Holandia,0,0,0,0,0,0.0,0.0,,,,
1181,jooble,,Pracownik produkcji i pakowania batonów proteinowych - Holandia,0,0,0,0,0,0.0,0.0,,,,
1182,jooble,,Pracownik / pracowniczka produkcji kabli - Holandia,0,0,0,0,0,0.0,0.0,,,,
1183,jooble,,Pracownik / pracowniczka produkcji kanapek i wrapów - Holandia,0,0,0,0,0,0.0,0.0,,,,
1184,jooble,,Pracownik / pracowniczka produkcji bekonu - Holandia,0,0,0,0,0,0.0,0.0,,,,
1185,jooble,,Senior Software Development Engineer in Test SDET,0,0,0,0,0,0.0,0.0,,,,
1186,jooble,,Pracownik / pracowniczka produkcji lamp LED - Holandia,0,0,0,0,0,0.0,0.0,,,,
1187,jooble,,Pracownik / pracownica produkcji w odlewni - Holandia,0,0,0,0,0,0.0,0.0,,,,
1188,jooble,,Pracownik / pracowniczka produkcji pudełek plastikowych - Holandia,0,0,0,0,0,0.0,0.0,,,,
1189,jooble,,Pracownik produkcji i pakowania ciastek - Holandia,0,0,0,0,0,0.0,0.0,,,,
1190,jooble,,Pracownik / pracowniczka produkcji - Holandia,0,0,0,0,0,0.0,0.0,,,,
1191,jooble,,Pracownik / pracownica produkcji ciasta francuskiego - Holandia,0,0,0,0,0,0.0,0.0,,,,
1192,jooble,,Młodszy / Młodsza Specjalista / Specjalistka ds. Projektów IT / Junior IT Project Manager,1,0,0,1,0,0.0,0.0,technology:sql,,technology:sql,
1193,jooble,,Inżynier ds. zarządzania programami,0,0,0,0,0,0.0,0.0,,,,
1194,jooble,it,👉 Senior Platform Engineer,1,1,1,0,0,100.0,100.0,technology:azure,technology:azure,,
1195,jooble,,DevOps Platform Engineer,0,0,0,0,0,0.0,0.0,,,,
1196,jooble,it,GCP DevOps Engineer,1,1,1,0,0,100.0,100.0,technology:gcp,technology:gcp,,
1197,jooble,it,Monitoring Engineer (Poland / Remote) room Rzeszów home_work,3,3,3,0,0,100.0,100.0,technology:ci_cd;technology:docker;technology:kubernetes,technology:ci_cd;technology:docker;technology:kubernetes,,
1198,jooble,it,Senior DevOps Engineer,1,1,1,0,0,100.0,100.0,technology:aws,technology:aws,,
1199,jooble,it,👉 Senior Azure DevOps Engineer,3,3,3,0,0,100.0,100.0,technology:azure;technology:azure_devops;technology:ci_cd,technology:azure;technology:azure_devops;technology:ci_cd,,
1200,jooble,it,Site Reliability Engineer,4,5,4,0,1,100.0,80.0,technology:azure;technology:ci_cd;technology:kubernetes;trait:ownership,technology:azure;technology:azure_devops;technology:ci_cd;technology:kubernetes;trait:ownership,,technology:azure_devops
1201,jooble,it,Data Platform Engineer (DevOps / Cloud),4,5,4,0,1,100.0,80.0,technology:azure;technology:ci_cd;technology:github;technology:terraform,technology:azure;technology:azure_devops;technology:ci_cd;technology:github;technology:terraform,,technology:azure_devops
1202,jooble,it,GCP Cloud/DevOps Engineer | Cloud&Engineering,1,1,1,0,0,100.0,100.0,technology:gcp,technology:gcp,,
1203,jooble,it,Technical Architect (Cloud Contact Center ) | BDS Poland,4,4,4,0,0,100.0,100.0,technology:aws;technology:ci_cd;technology:terraform;trait:problem_solving,technology:aws;technology:ci_cd;technology:terraform;trait:problem_solving,,
1204,jooble,it,Solution Architect - Dynamics 365 CE/Power Platform (f/m/x),1,2,1,0,1,100.0,50.0,technology:azure,technology:azure;technology:azure_devops,,technology:azure_devops
1205,jooble,it,Senior DevOps,1,1,1,0,0,100.0,100.0,technology:gcp,technology:gcp,,
1206,jooble,it,Supply Chain Engineer - Pharmaceutical Industry f m x,0,0,0,0,0,0.0,0.0,,,,
1207,jooble,,CRM Integration Developer | Deloitte Digital,3,3,3,0,0,100.0,100.0,technology:aws;technology:ci_cd;technology:kubernetes,technology:aws;technology:ci_cd;technology:kubernetes,,
1208,jooble,it,Platform Engineer - AI Supercompute Infrastructure (Networking & Systems) | Cloud & Engineering,0,0,0,0,0,0.0,0.0,,,,
1209,jooble,it,DevOps K M,3,4,3,0,1,100.0,75.0,technology:azure;technology:gitlab;technology:linux,technology:azure;technology:azure_devops;technology:gitlab;technology:linux,,technology:azure_devops
1210,jooble,,Java Developer - banking sector f m x,10,11,10,0,1,100.0,90.91,technology:azure;technology:ci_cd;technology:gcp;technology:git;technology:java;technology:kafka;technology:kubernetes;technology:redis;technology:rest;technology:sql,technology:azure;technology:azure_devops;technology:ci_cd;technology:gcp;technology:git;technology:java;technology:kafka;technology:kubernetes;technology:redis;technology:rest;technology:sql,,technology:azure_devops
1211,jooble,it,👉 Senior AWS and Azure DevOps Engineer SRE with AI,3,3,3,0,0,100.0,100.0,technology:aws;technology:azure;technology:azure_devops,technology:aws;technology:azure;technology:azure_devops,,
1212,jooble,it,Architect of Platform Engineering - AI Supercompute Infrastructure | Cloud & Engineering,0,0,0,0,0,0.0,0.0,,,,
1213,jooble,it,Middle QA Engineer (Manual & Automation),4,4,4,0,0,100.0,100.0,technology:cypress;technology:java;technology:playwright;technology:testing,technology:cypress;technology:java;technology:playwright;technology:testing,,
1214,jooble,it,Senior GoLang Engineer (with cloud experience),2,2,2,0,0,100.0,100.0,technology:go;technology:scrum,technology:go;technology:scrum,,
1215,jooble,it,Junior Linux System Administrator,4,5,4,0,1,100.0,80.0,technology:azure;technology:ci_cd;technology:linux;technology:terraform,technology:azure;technology:azure_devops;technology:ci_cd;technology:linux;technology:terraform,,technology:azure_devops
1216,jooble,,Senior Fullstack Engineer - branża music tech f m x,2,2,2,0,0,100.0,100.0,technology:ci_cd;technology:testing,technology:ci_cd;technology:testing,,
1217,jooble,it,Senior AWS Network Engineer,2,2,2,0,0,100.0,100.0,technology:aws;technology:scrum,technology:aws;technology:scrum,,
1218,jooble,it,Data Scientist Machine Learning Engineer,1,1,1,0,0,100.0,100.0,technology:ai_ml,technology:ai_ml,,
1219,jooble,it,Data Engineer z GCP (f/m/x),3,1,1,2,0,33.33,100.0,technology:airflow;technology:gcp;technology:terraform,technology:gcp,technology:airflow;technology:terraform,
1220,jooble,it,Data Engineer with IICS f m x,0,0,0,0,0,0.0,0.0,,,,
1221,jooble,it,Data Engineer she he they,0,0,0,0,0,0.0,0.0,,,,
1222,jooble,it,Data Engineer GCP,1,1,1,0,0,100.0,100.0,technology:gcp,technology:gcp,,
1223,jooble,it,Data Engineer,0,0,0,0,0,0.0,0.0,,,,
1224,jooble,it,Data Engineer​,0,0,0,0,0,0.0,0.0,,,,
1225,jooble,it,Data Engineer with IICS (f/m/x),3,3,3,0,0,100.0,100.0,technology:etl;technology:python;technology:sql,technology:etl;technology:python;technology:sql,,
1226,jooble,it,Data Engineer,0,0,0,0,0,0.0,0.0,,,,
1227,jooble,it,Data Engineer z GCP f m x,1,1,1,0,0,100.0,100.0,technology:gcp,technology:gcp,,
1228,jooble,it,Data Engineer - Data&AI Consultant,1,1,1,0,0,100.0,100.0,technology:sql,technology:sql,,
1229,jooble,,Senior Kotlin Desktop Engineer - Remote AI Tooling,1,1,1,0,0,100.0,100.0,technology:kotlin,technology:kotlin,,
1230,jooble,it,Senior GCP Data Engineer,2,2,2,0,0,100.0,100.0,technology:gcp;technology:java,technology:gcp;technology:java,,
1231,jooble,it,Senior Data Engineer Databricks,0,0,0,0,0,0.0,0.0,,,,
1232,jooble,it,Data Engineer with Microsoft Fabric (f/m/x),3,3,3,0,0,100.0,100.0,technology:azure;technology:python;technology:sql,technology:azure;technology:python;technology:sql,,
1233,jooble,,Junior Data Center Engineer,0,0,0,0,0,0.0,0.0,,,,
1234,jooble,it,Senior Databricks Data Engineer,0,0,0,0,0,0.0,0.0,,,,
1235,jooble,it,Machine Learning Engineer personalization m/f/d,2,2,2,0,0,100.0,100.0,technology:ai_ml;technology:scrum,technology:ai_ml;technology:scrum,,
1236,jooble,it,Data Engineer with Snowflake Databricks,0,0,0,0,0,0.0,0.0,,,,
1237,jooble,,Data Analytics Engineer - pharmaceutical industry (f/m/x),7,7,7,0,0,100.0,100.0,technology:aws;technology:azure;technology:etl;technology:gcp;technology:java;technology:rest;technology:sql,technology:aws;technology:azure;technology:etl;technology:gcp;technology:java;technology:rest;technology:sql,,
1238,jooble,it,Data Platform Engineer (DevOps / Cloud),0,0,0,0,0,0.0,0.0,,,,
1239,jooble,,Senior Machine Learning (Databricks),1,1,1,0,0,100.0,100.0,technology:ai_ml,technology:ai_ml,,
1240,jooble,it,Marketing Data Cloud Engineer | Poland | Deloitte Digital,3,3,3,0,0,100.0,100.0,technology:aws;technology:azure;technology:gcp,technology:aws;technology:azure;technology:gcp,,
1241,jooble,it,Cloud Data Engineer (f/m/x),7,7,7,0,0,100.0,100.0,technology:airflow;technology:aws;technology:azure;technology:etl;technology:kafka;technology:python;technology:sql,technology:airflow;technology:aws;technology:azure;technology:etl;technology:kafka;technology:python;technology:sql,,
1242,jooble,it,Snowflake Data Engineer with German | Cloud & Engineering,1,1,1,0,0,100.0,100.0,technology:etl,technology:etl,,
1243,jooble,it,Snowflake Data Engineer with German | Cloud & Engineering,1,1,1,0,0,100.0,100.0,technology:azure,technology:azure,,
1244,jooble,,AI Consultant f m x,0,0,0,0,0,0.0,0.0,,,,
1245,jooble,it,Senior Data Enginner with Palantir Foundry,2,2,2,0,0,100.0,100.0,technology:ai_ml;technology:sql,technology:ai_ml;technology:sql,,
1246,jooble,,Senior AI Consultant (f/m/x),0,0,0,0,0,0.0,0.0,,,,
1247,jooble,,Analityk / Analityczka ds. Ryzyka Kredytowego,0,0,0,0,0,0.0,0.0,,,,
1248,jooble,,Analityk Analityczka danych,0,0,0,0,0,0.0,0.0,,,,
1249,jooble,,Analityk / Analityczka danych procesów produkcyjnych,0,0,0,0,0,0.0,0.0,,,,
1250,jooble,marketing,Data Analytics Consultant,1,1,1,0,0,100.0,100.0,work_activity:sales,work_activity:sales,,
1251,jooble,,Data & Analytics Consultant (Databricks / Azure),3,3,3,0,0,100.0,100.0,technology:azure;technology:etl;technology:sql,technology:azure;technology:etl;technology:sql,,
1252,jooble,,SAP Data Migration Manager,0,0,0,0,0,0.0,0.0,,,,
1253,jooble,,Analityk Biznesowy Korporacyjny / Analityczka Biznesowa Korporacyjna,0,0,0,0,0,0.0,0.0,,,,
1254,jooble,,Business Analyst,0,0,0,0,0,0.0,0.0,,,,
1255,jooble,,Menedżer / Menedżerka Rozwoju Sieci,0,0,0,0,0,0.0,0.0,,,,
1256,jooble,,PL SQL Developer with GCP f m x,2,2,2,0,0,100.0,100.0,technology:gcp;technology:sql,technology:gcp;technology:sql,,
1257,jooble,,👉 Senior Business Analyst,0,0,0,0,0,0.0,0.0,,,,
1258,jooble,,Business Analyst - AI & Data Products,0,0,0,0,0,0.0,0.0,,,,
1259,jooble,,Business-System Analyst (f/m/x),0,0,0,0,0,0.0,0.0,,,,
1260,jooble,,Business-system Analyst - public sector f m x,0,0,0,0,0,0.0,0.0,,,,
1261,jooble,,Data Analyst zespół AiR w dziale Data Science,0,0,0,0,0,0.0,0.0,,,,
1262,jooble,,Data Analyst with AI skills,1,1,1,0,0,100.0,100.0,technology:mcp,technology:mcp,,
1263,jooble,,Data Center Infrastructure Analyst Mazowieckie,0,0,0,0,0,0.0,0.0,,,,
1264,jooble,,PL/SQL Developer with GCP (f/m/x),4,4,4,0,0,100.0,100.0,technology:gcp;technology:git;technology:python;technology:sql,technology:gcp;technology:git;technology:python;technology:sql,,
1265,jooble,,System Analyst - sektor bankowy (f/m/x),0,0,0,0,0,0.0,0.0,,,,
1266,jooble,,AML/KYC Junior Analyst,0,0,0,0,0,0.0,0.0,,,,
1267,jooble,,Sales & Delivery Operations Specialist (f/m/x),1,1,1,0,0,100.0,100.0,work_activity:sales,work_activity:sales,,
1268,jooble,,Administrative Assistant,0,0,0,0,0,0.0,0.0,,,,
1269,jooble,,Atlassian Cloud Administrator (f/m/x),1,1,1,0,0,100.0,100.0,technology:jira,technology:jira,,
1270,jooble,,Specjalista ds. administracji i dofinansowań,0,0,0,0,0,0.0,0.0,,,,
1271,jooble,,Intune and M365 Administrator,0,0,0,0,0,0.0,0.0,,,,
1272,jooble,,Junior Endpoint Administrator,0,0,0,0,0,0.0,0.0,,,,
1273,jooble,,Specjalista ds. Administracji Personalnej (umowa na zastępstwo),1,1,1,0,0,100.0,100.0,trait:responsibility,trait:responsibility,,
1274,jooble,,SEKRETARZ SZKOŁY,0,0,0,0,0,0.0,0.0,,,,
1275,jooble,,SEKRETARZ SZKOŁY,0,0,0,0,0,0.0,0.0,,,,
1276,jooble,,Junior HR Data Administrator with German,0,0,0,0,0,0.0,0.0,,,,
1277,jooble,,Blackline Administrator (f/m/x),0,0,0,0,0,0.0,0.0,,,,
1278,jooble,,ASYSTENT DS. KADR I ADMINISTRACJI,0,0,0,0,0,0.0,0.0,,,,
1279,jooble,,asystent ds. kadr i administracji,0,0,0,0,0,0.0,0.0,,,,
1280,jooble,,RECEPCJONISTA/RECEPCJONISTKA,0,0,0,0,0,0.0,0.0,,,,
1281,jooble,,RECEPCJONISTA/RECEPCJONISTKA,0,0,0,0,0,0.0,0.0,,,,
1282,jooble,,Pracownik Recepcji (m/k),0,0,0,0,0,0.0,0.0,,,,
1283,jooble,,Recepcjonistka K/M,1,1,1,0,0,100.0,100.0,work_activity:shift_work,work_activity:shift_work,,
1284,jooble,,recepcjonista,0,0,0,0,0,0.0,0.0,,,,
1285,jooble,office,PRACOWNIK BIUROWY,0,0,0,0,0,0.0,0.0,,,,
1286,jooble,office,Pracownik biurowy (M/K),0,0,0,0,0,0.0,0.0,,,,
1287,jooble,office,"Pracownik biurowy ( K, M)",0,0,0,0,0,0.0,0.0,,,,
1288,jooble,office,Pracownik biurowy,0,0,0,0,0,0.0,0.0,,,,
1289,jooble,office,"PRACOWNIK BIUROWY ( K, M)",2,2,2,0,0,100.0,100.0,trait:communication;trait:responsibility,trait:communication;trait:responsibility,,
1290,jooble,,PRACOWNIK BIURA RACHUNKOWEGO K/M,0,0,0,0,0,0.0,0.0,,,,
1291,jooble,,Specjalista / Specjalistka ds. ofertowania-branża budowlana- Generalny Wykonawca,0,0,0,0,0,0.0,0.0,,,,
1292,jooble,,Specjalista / Specjalistka Administracji Biura - Osoba Asystująca w Kancelarii,0,0,0,0,0,0.0,0.0,,,,
1293,jooble,office,PRACOWNIK BIUROWY (K/M),0,0,0,0,0,0.0,0.0,,,,
1294,jooble,office,Pracownik biurowy (M/K),0,0,0,0,0,0.0,0.0,,,,
1295,jooble,it,Młodszy Specjalista ds. Wsparcia IT / Helpdesk (K/M),1,1,1,0,0,100.0,100.0,technology:linux,technology:linux,,
1296,jooble,it,Specjalista/Specjalistka ds. Wsparcia IT Serwis / HelpDesk,0,0,0,0,0,0.0,0.0,,,,
1297,jooble,,Specjalista ds. ServiceDesk (K/M),1,0,0,1,0,0.0,0.0,technology:jira,,technology:jira,
1298,jooble,technical,Serwisant,0,0,0,0,0,0.0,0.0,,,,
1299,jooble,technical,Serwisant (k/m),0,0,0,0,0,0.0,0.0,,,,
1300,jooble,technical,Serwisant / Serwisantka urzadzeń dźwigowych,0,0,0,0,0,0.0,0.0,,,,
1301,jooble,technical,Mechanik Serwisu Mobilnego (m/k),2,2,2,0,0,100.0,100.0,certification:driving_license_b;work_activity:driving,certification:driving_license_b;work_activity:driving,,
1302,jooble,,Key Account Manager - EdTech / e-learning (k/m),0,0,0,0,0,0.0,0.0,,,,
1303,jooble,,Key Account Manager,0,0,0,0,0,0.0,0.0,,,,
1304,jooble,,Key Account Manager - Branża Kolejowa Milwaukee Polska,0,0,0,0,0,0.0,0.0,,,,
1305,jooble,,Key account manager (z j. angielskim),1,1,1,0,0,100.0,100.0,work_activity:sales,work_activity:sales,,
1306,jooble,,Projektant - Opiekun Klienta (K/M),0,0,0,0,0,0.0,0.0,,,,
1307,jooble,technical,Mechanik - Serwisant elektronarzędzi,0,0,0,0,0,0.0,0.0,,,,
1308,jooble,transport,Kierowca międzynarodowy Kat C,1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
1309,jooble,transport,Kierowca w ruchu międzynarodowym C+E (k/m/n),1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
1310,jooble,transport,Dostawca - Kierowca kat. C,1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
1311,jooble,transport,Kierowca kat. C. dystrybucja spożywcza,1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
1312,jooble,transport,Kierowca / Kierowczyni samochodu ciężarowego C+E,1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
1313,jooble,transport,Kierowca międzynarodowy kat. B,2,2,2,0,0,100.0,100.0,certification:driving_license_b;work_activity:driving,certification:driving_license_b;work_activity:driving,,
1314,jooble,transport,"Taksówkarz, Kierowca Kat.B",1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
1315,jooble,transport,Kurier - Kierowca,1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
1316,jooble,transport,Kierowca Międzynarodowy (bonus rekrutacyjny) (m/k),1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
1317,jooble,transport,"Kierowca busa kat. B do 3,5 DMC - transport międzynarodowy",2,2,2,0,0,100.0,100.0,certification:driving_license_b;work_activity:driving,certification:driving_license_b;work_activity:driving,,
1318,jooble,customer_service,Bus Driver - in Netherlands - FREE Accommodation,2,2,2,0,0,100.0,100.0,work_activity:customer_service;work_activity:sales,work_activity:customer_service;work_activity:sales,,
1319,jooble,transport,"Kierowca Taxi - Uber, Bolt, Free now (k/m)",1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
1320,jooble,transport,Kierowca międzynarodowy kat. C+E (m/k),1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
1321,jooble,transport,Kierowca / kierowczyni międzynarodowy/a kat. C+E,1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
1322,jooble,transport,Kierowca międzynarodowy kat. C+E,1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
1323,jooble,transport,Kierowca C+E Międzynarodowy (K/M),1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
1324,jooble,transport,Kierowca międzynarodowy kat. B - UE,2,2,2,0,0,100.0,100.0,certification:driving_license_b;work_activity:driving,certification:driving_license_b;work_activity:driving,,
1325,jooble,transport,Kierowca międzynarodowy C+E (M/K),1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
1326,jooble,transport,Kierowca międzynarodowy kat. B,2,2,2,0,0,100.0,100.0,certification:driving_license_b;work_activity:driving,certification:driving_license_b;work_activity:driving,,
1327,jooble,transport,Kierowca międzynarodowy kat. B,2,2,2,0,0,100.0,100.0,certification:driving_license_b;work_activity:driving,certification:driving_license_b;work_activity:driving,,
1328,jooble,transport,Kierowca kategorii B w transporcie międzynarodowym - system pracy 3/1,1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
1329,jooble,transport,Kierowca ciężarówki C+E,1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
1330,jooble,transport,Kurier - Kierowca kat. B,2,2,2,0,0,100.0,100.0,certification:driving_license_b;work_activity:driving,certification:driving_license_b;work_activity:driving,,
1331,jooble,transport,"Kierowca C, C+E (K/M)",1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
1332,jooble,transport,"Kierowca C, C+E",1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
1333,jooble,transport,Kierowca C+E (M/K),1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
1334,jooble,transport,OSOBA NA STANOWISKU KIEROWCA KAT C + E,1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
1335,jooble,transport,"Kierowca C, C+E (K/M)",1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
1336,jooble,transport,Kierowca / Kierowczyni kat. C + E,1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
1337,jooble,transport,"KIEROWCA C, C+E (K/M)",1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
